workerid,rt,trial_type,stim_type,trial_num,response0,trial_prompt,stim_category0,stim_color,stim_part
25,4120,prior_elicitation,danger-distinct,4,7,catprop,dorbs,yellow,scales
25,7008,prior_elicitation,bare,5,20,catprop,glippets,copper,spots
25,2816,prior_elicitation,bare,6,10,catprop,trufts,green,tails
25,4031,prior_elicitation,danger-distinct,7,8,catprop,frams,silver,stripes
25,4687,prior_elicitation,nondistinctive,8,30,catprop,noobs,red,feathers
25,2743,prior_elicitation,bare,9,20,catprop,feps,pink,legs
25,1772,prior_elicitation,bare,10,10,catprop,cheebas,blue,ears
25,1491,prior_elicitation,bare,11,10,catprop,plovs,gold,feathers
25,2088,prior_elicitation,danger-distinct,12,20,catprop,zoovs,green,teeth
25,2887,prior_elicitation,nondistinctive,13,30,catprop,kazzes,orange,ears
25,3055,prior_elicitation,danger-distinct,14,8,catprop,sapers,red,spots
25,4408,prior_elicitation,danger-distinct,15,3,catprop,ollers,yellow,fur
25,3703,prior_elicitation,nondistinctive,16,20,catprop,zorbs,orange,tails
25,2648,prior_elicitation,nondistinctive,17,21,catprop,moxes,green,shells
25,3448,prior_elicitation,bare,18,5,catprop,blins,red,scales
25,2592,prior_elicitation,danger-distinct,19,5,catprop,thups,blue,teeth
25,1888,prior_elicitation,bare,20,5,catprop,daiths,gold,stripes
25,983,prior_elicitation,bare,21,5,catprop,mooks,copper,stripes
25,2760,prior_elicitation,nondistinctive,22,20,catprop,elleps,pink,ears
25,5016,prior_elicitation,nondistinctive,23,15,catprop,taifels,purple,tails
25,5439,prior_elicitation,nondistinctive,24,21,catprop,lorches,purple,feathers
25,2820,prior_elicitation,danger-distinct,25,20,catprop,morseths,silver,fur
25,5906,prior_elicitation,danger-distinct,26,4,catprop,ludinos,yellow,legs
25,6696,prior_elicitation,nondistinctive,27,20,catprop,ackles,silver,legs
25,3608,prior_elicitation,bare,28,5,catprop,luzaks,orange,shells
25,1096,prior_elicitation,bare,29,5,catprop,javs,purple,shells
26,25668,prior_elicitation,bare,0,2,catprop,thups,blue,teeth
26,18564,prior_elicitation,danger-distinct,1,5,catprop,javs,purple,shells
26,16248,prior_elicitation,nondistinctive,2,10,catprop,ackles,silver,legs
26,15038,prior_elicitation,bare,3,10,catprop,feps,pink,legs
26,37773,prior_elicitation,bare,4,100,catprop,reesles,blue,scales
26,17484,prior_elicitation,bare,5,50,catprop,noobs,red,feathers
26,14560,prior_elicitation,bare,6,30,catprop,ollers,yellow,fur
26,13789,prior_elicitation,nondistinctive,7,60,catprop,lorches,purple,feathers
26,21489,prior_elicitation,danger-distinct,8,2,catprop,morseths,silver,fur
26,16751,prior_elicitation,danger-distinct,9,5,catprop,zoovs,green,teeth
26,16095,prior_elicitation,nondistinctive,10,90,catprop,blins,red,scales
26,27410,prior_elicitation,nondistinctive,11,80,catprop,sapers,red,spots
26,14026,prior_elicitation,nondistinctive,12,90,catprop,kazzes,orange,ears
26,17477,prior_elicitation,bare,13,5,catprop,moxes,green,shells
26,14987,prior_elicitation,bare,14,50,catprop,glippets,copper,spots
26,10107,prior_elicitation,bare,15,75,catprop,trufts,green,tails
26,14486,prior_elicitation,danger-distinct,16,1,catprop,cheebas,blue,ears
26,14323,prior_elicitation,danger-distinct,17,2,catprop,elleps,pink,ears
26,13895,prior_elicitation,danger-distinct,18,5,catprop,luzaks,orange,shells
26,19609,prior_elicitation,danger-distinct,19,1,catprop,daiths,gold,stripes
26,13636,prior_elicitation,bare,20,60,catprop,ludinos,yellow,legs
26,12164,prior_elicitation,danger-distinct,21,1,catprop,dorbs,yellow,scales
26,13151,prior_elicitation,nondistinctive,22,60,catprop,taifels,purple,tails
26,13270,prior_elicitation,nondistinctive,23,90,catprop,plovs,gold,feathers
26,12363,prior_elicitation,nondistinctive,24,80,catprop,zorbs,orange,tails
26,11656,prior_elicitation,nondistinctive,25,75,catprop,stups,gold,spots
26,10836,prior_elicitation,nondistinctive,26,50,catprop,krivels,pink,teeth
26,10377,prior_elicitation,bare,27,40,catprop,frams,silver,stripes
26,9761,prior_elicitation,danger-distinct,28,5,catprop,kweps,copper,fur
26,7213,prior_elicitation,danger-distinct,29,1,catprop,mooks,copper,stripes
27,12437,prior_elicitation,bare,0,0,catprop,lorches,purple,feathers
27,15812,prior_elicitation,danger-distinct,1,5,catprop,moxes,green,shells
27,7264,prior_elicitation,bare,2,2,catprop,thups,blue,teeth
27,15575,prior_elicitation,danger-distinct,3,5,catprop,trufts,green,tails
27,15319,prior_elicitation,danger-distinct,4,50,catprop,reesles,blue,scales
27,5832,prior_elicitation,bare,5,20,catprop,stups,gold,spots
27,4477,prior_elicitation,nondistinctive,6,25,catprop,sapers,red,spots
27,10872,prior_elicitation,nondistinctive,7,40,catprop,blins,red,scales
27,7292,prior_elicitation,bare,8,100,catprop,daiths,gold,stripes
27,9610,prior_elicitation,danger-distinct,9,25,catprop,mooks,copper,stripes
27,8793,prior_elicitation,nondistinctive,10,20,catprop,plovs,gold,feathers
27,3492,prior_elicitation,nondistinctive,11,50,catprop,dorbs,yellow,scales
27,6223,prior_elicitation,danger-distinct,12,15,catprop,kweps,copper,fur
27,6300,prior_elicitation,nondistinctive,13,35,catprop,frams,silver,stripes
27,9649,prior_elicitation,danger-distinct,14,5,catprop,kazzes,orange,ears
27,5788,prior_elicitation,bare,15,5,catprop,luzaks,orange,shells
27,6539,prior_elicitation,danger-distinct,16,20,catprop,noobs,red,feathers
27,6924,prior_elicitation,nondistinctive,17,60,catprop,feps,pink,legs
27,16408,prior_elicitation,bare,18,80,catprop,morseths,silver,fur
27,5183,prior_elicitation,nondistinctive,19,40,catprop,taifels,purple,tails
27,11932,prior_elicitation,nondistinctive,20,45,catprop,krivels,pink,teeth
27,15194,prior_elicitation,danger-distinct,21,20,catprop,glippets,copper,spots
27,16164,prior_elicitation,bare,22,75,catprop,ollers,yellow,fur
27,11291,prior_elicitation,bare,23,0,catprop,ludinos,yellow,legs
27,7212,prior_elicitation,bare,24,5,catprop,elleps,pink,ears
27,7223,prior_elicitation,nondistinctive,25,30,catprop,ackles,silver,legs
27,6124,prior_elicitation,danger-distinct,26,5,catprop,cheebas,blue,ears
27,18711,prior_elicitation,nondistinctive,27,0,catprop,zorbs,orange,tails
27,18959,prior_elicitation,danger-distinct,28,10,catprop,javs,purple,shells
27,5983,prior_elicitation,bare,29,0,catprop,zoovs,green,teeth
28,32020,prior_elicitation,nondistinctive,0,15,catprop,noobs,red,feathers
28,21266,prior_elicitation,danger-distinct,1,20,catprop,glippets,copper,spots
28,17878,prior_elicitation,nondistinctive,2,33,catprop,blins,red,scales
28,19304,prior_elicitation,danger-distinct,3,5,catprop,cheebas,blue,ears
28,26484,prior_elicitation,danger-distinct,4,3,catprop,daiths,gold,stripes
28,13396,prior_elicitation,danger-distinct,5,12,catprop,ludinos,yellow,legs
28,15601,prior_elicitation,bare,6,23,catprop,trufts,green,tails
28,10650,prior_elicitation,bare,7,35,catprop,sapers,red,spots
28,10232,prior_elicitation,bare,8,14,catprop,reesles,blue,scales
28,9244,prior_elicitation,nondistinctive,9,37,catprop,morseths,silver,fur
28,15382,prior_elicitation,nondistinctive,10,20,catprop,javs,purple,shells
28,22715,prior_elicitation,danger-distinct,11,17,catprop,ackles,silver,legs
28,45059,prior_elicitation,danger-distinct,12,27,catprop,zorbs,orange,tails
28,10062,prior_elicitation,danger-distinct,13,18,catprop,feps,pink,legs
28,8216,prior_elicitation,nondistinctive,14,27,catprop,kazzes,orange,ears
28,5906,prior_elicitation,bare,15,18,catprop,ollers,yellow,fur
28,9172,prior_elicitation,danger-distinct,16,25,catprop,frams,silver,stripes
28,5369,prior_elicitation,bare,17,12,catprop,dorbs,yellow,scales
28,3960,prior_elicitation,bare,18,14,catprop,kweps,copper,fur
28,7389,prior_elicitation,nondistinctive,19,30,catprop,thups,blue,teeth
28,4471,prior_elicitation,bare,20,28,catprop,lorches,purple,feathers
28,8995,prior_elicitation,bare,21,18,catprop,mooks,copper,stripes
28,10036,prior_elicitation,nondistinctive,22,17,catprop,taifels,purple,tails
28,8656,prior_elicitation,danger-distinct,23,20,catprop,plovs,gold,feathers
28,6623,prior_elicitation,bare,24,15,catprop,zoovs,green,teeth
28,7120,prior_elicitation,nondistinctive,25,23,catprop,moxes,green,shells
28,3950,prior_elicitation,bare,26,21,catprop,elleps,pink,ears
28,8432,prior_elicitation,nondistinctive,27,18,catprop,krivels,pink,teeth
28,4994,prior_elicitation,nondistinctive,28,17,catprop,luzaks,orange,shells
28,6751,prior_elicitation,danger-distinct,29,12,catprop,stups,gold,spots
29,6575,prior_elicitation,bare,0,20,catprop,trufts,green,tails
29,9831,prior_elicitation,danger-distinct,1,5,catprop,feps,pink,legs
29,9407,prior_elicitation,bare,2,32,catprop,elleps,pink,ears
29,6472,prior_elicitation,danger-distinct,3,3,catprop,ludinos,yellow,legs
29,13976,prior_elicitation,nondistinctive,4,45,catprop,mooks,copper,stripes
29,11711,prior_elicitation,bare,5,10,catprop,kazzes,orange,ears
29,12872,prior_elicitation,danger-distinct,6,9,catprop,krivels,pink,teeth
29,8729,prior_elicitation,danger-distinct,7,2,catprop,frams,silver,stripes
29,7207,prior_elicitation,nondistinctive,8,25,catprop,noobs,red,feathers
29,13535,prior_elicitation,danger-distinct,9,5,catprop,ollers,yellow,fur
29,11759,prior_elicitation,nondistinctive,10,45,catprop,blins,red,scales
29,11728,prior_elicitation,nondistinctive,11,35,catprop,sapers,red,spots
29,7680,prior_elicitation,nondistinctive,12,50,catprop,plovs,gold,feathers
29,7760,prior_elicitation,nondistinctive,13,25,catprop,zorbs,orange,tails
29,32551,prior_elicitation,nondistinctive,14,35,catprop,reesles,blue,scales
29,4187,prior_elicitation,danger-distinct,15,1,catprop,zoovs,green,teeth
29,5141,prior_elicitation,bare,16,65,catprop,dorbs,yellow,scales
29,4944,prior_elicitation,bare,17,35,catprop,taifels,purple,tails
29,3552,prior_elicitation,bare,18,45,catprop,ackles,silver,legs
29,2552,prior_elicitation,bare,19,45,catprop,stups,gold,spots
29,7303,prior_elicitation,danger-distinct,20,1,catprop,lorches,purple,feathers
29,5656,prior_elicitation,bare,21,20,catprop,thups,blue,teeth
29,3616,prior_elicitation,bare,22,10,catprop,morseths,silver,fur
29,6175,prior_elicitation,bare,23,45,catprop,daiths,gold,stripes
29,7048,prior_elicitation,nondistinctive,24,35,catprop,glippets,copper,spots
29,5136,prior_elicitation,danger-distinct,25,15,catprop,moxes,green,shells
29,9400,prior_elicitation,nondistinctive,26,35,catprop,luzaks,orange,shells
29,10423,prior_elicitation,nondistinctive,27,35,catprop,cheebas,blue,ears
29,5583,prior_elicitation,danger-distinct,28,2,catprop,javs,purple,shells
29,5560,prior_elicitation,danger-distinct,29,1,catprop,kweps,copper,fur
