Parameter,Item,Prevalence,Value,Probability
color,response1,delta,1.3827920542098582,0.0027800000000000285
vague,response0,gamma,0.6245294490363449,0.0027800000000000285
vague,response0,delta,2.5604632566682994,0.0027800000000000285
vague,response1,gamma,0.7425348800607026,0.0027800000000000285
vague,response1,delta,2.538539853412658,0.0027800000000000285
accidental_low,response0,gamma,0.39172846218571067,0.0027800000000000285
accidental_low,response0,delta,1.410912664141506,0.0027800000000000285
accidental_low,response1,gamma,0.23506389884278178,0.0027800000000000285
accidental_low,response1,delta,2.8961540781892836,0.0027800000000000285
part,response0,gamma,0.8059163473080844,0.0027800000000000285
part,response0,delta,3.3517205039970577,0.0027800000000000285
part,response1,gamma,0.883869837038219,0.0027800000000000285
part,response1,delta,3.670000028796494,0.0027800000000000285
accidental_high,response0,gamma,0.4884872646071017,0.0027800000000000285
accidental_high,response0,delta,1.2761082034558058,0.0027800000000000285
accidental_high,response1,gamma,0.3603579776827246,0.0027800000000000285
accidental_high,response1,delta,2.0476142992265522,0.0027800000000000285
color,response0,gamma,0.4485386770684272,0.00010000000000000098
color,response0,delta,1.6540837241336703,0.00010000000000000098
color,response1,gamma,0.6137028343509883,0.00010000000000000098
color,response1,delta,1.3827920542098582,0.00010000000000000098
vague,response0,gamma,0.6245294490363449,0.00010000000000000098
vague,response0,delta,2.5604632566682994,0.00010000000000000098
vague,response1,gamma,0.7846979387104511,0.00010000000000000098
vague,response1,delta,2.538539853412658,0.00010000000000000098
accidental_low,response0,gamma,0.39172846218571067,0.00010000000000000098
accidental_low,response0,delta,1.410912664141506,0.00010000000000000098
accidental_low,response1,gamma,0.23506389884278178,0.00010000000000000098
accidental_low,response1,delta,2.8961540781892836,0.00010000000000000098
part,response0,gamma,0.8059163473080844,0.00010000000000000098
part,response0,delta,3.3517205039970577,0.00010000000000000098
part,response1,gamma,0.883869837038219,0.00010000000000000098
part,response1,delta,3.670000028796494,0.00010000000000000098
accidental_high,response0,gamma,0.4884872646071017,0.00010000000000000098
accidental_high,response0,delta,1.2761082034558058,0.00010000000000000098
accidental_high,response1,gamma,0.3603579776827246,0.00010000000000000098
accidental_high,response1,delta,2.0476142992265522,0.00010000000000000098
color,response0,gamma,0.4485386770684272,0.0024800000000000265
color,response0,delta,1.6540837241336703,0.0024800000000000265
color,response1,gamma,0.6137028343509883,0.0024800000000000265
color,response1,delta,1.3827920542098582,0.0024800000000000265
vague,response0,gamma,0.6245294490363449,0.0024800000000000265
vague,response0,delta,2.5604632566682994,0.0024800000000000265
vague,response1,gamma,0.7846979387104511,0.0024800000000000265
vague,response1,delta,2.538539853412658,0.0024800000000000265
accidental_low,response0,gamma,0.39172846218571067,0.0024800000000000265
accidental_low,response0,delta,1.410912664141506,0.0024800000000000265
accidental_low,response1,gamma,0.23506389884278178,0.0024800000000000265
accidental_low,response1,delta,2.8961540781892836,0.0024800000000000265
part,response0,gamma,0.8059163473080844,0.0024800000000000265
part,response0,delta,3.3517205039970577,0.0024800000000000265
part,response1,gamma,0.883869837038219,0.0024800000000000265
part,response1,delta,3.670000028796494,0.0024800000000000265
accidental_high,response0,gamma,0.5196675336919725,0.0024800000000000265
accidental_high,response0,delta,1.2761082034558058,0.0024800000000000265
accidental_high,response1,gamma,0.3603579776827246,0.0024800000000000265
accidental_high,response1,delta,2.0476142992265522,0.0024800000000000265
color,response0,gamma,0.4485386770684272,0.001460000000000015
color,response0,delta,1.6540837241336703,0.001460000000000015
color,response1,gamma,0.6191112655214965,0.001460000000000015
color,response1,delta,1.3827920542098582,0.001460000000000015
vague,response0,gamma,0.6245294490363449,0.001460000000000015
vague,response0,delta,2.5604632566682994,0.001460000000000015
vague,response1,gamma,0.7846979387104511,0.001460000000000015
vague,response1,delta,2.538539853412658,0.001460000000000015
accidental_low,response0,gamma,0.39172846218571067,0.001460000000000015
accidental_low,response0,delta,1.410912664141506,0.001460000000000015
accidental_low,response1,gamma,0.23506389884278178,0.001460000000000015
accidental_low,response1,delta,2.8961540781892836,0.001460000000000015
part,response0,gamma,0.8059163473080844,0.001460000000000015
part,response0,delta,3.3517205039970577,0.001460000000000015
part,response1,gamma,0.883869837038219,0.001460000000000015
part,response1,delta,3.670000028796494,0.001460000000000015
accidental_high,response0,gamma,0.5196675336919725,0.001460000000000015
accidental_high,response0,delta,1.2761082034558058,0.001460000000000015
accidental_high,response1,gamma,0.3603579776827246,0.001460000000000015
accidental_high,response1,delta,2.0476142992265522,0.001460000000000015
color,response0,gamma,0.4485386770684272,0.00008000000000000086
color,response0,delta,1.6540837241336703,0.00008000000000000086
color,response1,gamma,0.6191112655214965,0.00008000000000000086
color,response1,delta,1.3827920542098582,0.00008000000000000086
vague,response0,gamma,0.6245294490363449,0.00008000000000000086
vague,response0,delta,2.5604632566682994,0.00008000000000000086
vague,response1,gamma,0.7846979387104511,0.00008000000000000086
vague,response1,delta,2.538539853412658,0.00008000000000000086
accidental_low,response0,gamma,0.39172846218571067,0.00008000000000000086
accidental_low,response0,delta,1.410912664141506,0.00008000000000000086
accidental_low,response1,gamma,0.22164687607437372,0.00008000000000000086
accidental_low,response1,delta,2.8961540781892836,0.00008000000000000086
part,response0,gamma,0.8059163473080844,0.00008000000000000086
part,response0,delta,3.3517205039970577,0.00008000000000000086
part,response1,gamma,0.883869837038219,0.00008000000000000086
part,response1,delta,3.670000028796494,0.00008000000000000086
accidental_high,response0,gamma,0.5196675336919725,0.00008000000000000086
accidental_high,response0,delta,1.2761082034558058,0.00008000000000000086
accidental_high,response1,gamma,0.3603579776827246,0.00008000000000000086
accidental_high,response1,delta,2.0476142992265522,0.00008000000000000086
color,response0,gamma,0.4485386770684272,0.0007000000000000069
color,response0,delta,1.6540837241336703,0.0007000000000000069
color,response1,gamma,0.6191112655214965,0.0007000000000000069
color,response1,delta,1.3827920542098582,0.0007000000000000069
vague,response0,gamma,0.6291061863303185,0.0007000000000000069
vague,response0,delta,2.5604632566682994,0.0007000000000000069
vague,response1,gamma,0.7846979387104511,0.0007000000000000069
vague,response1,delta,2.538539853412658,0.0007000000000000069
accidental_low,response0,gamma,0.39172846218571067,0.0007000000000000069
accidental_low,response0,delta,1.410912664141506,0.0007000000000000069
accidental_low,response1,gamma,0.22164687607437372,0.0007000000000000069
accidental_low,response1,delta,2.8961540781892836,0.0007000000000000069
part,response0,gamma,0.8059163473080844,0.0007000000000000069
part,response0,delta,3.3517205039970577,0.0007000000000000069
part,response1,gamma,0.883869837038219,0.0007000000000000069
part,response1,delta,3.670000028796494,0.0007000000000000069
accidental_high,response0,gamma,0.5196675336919725,0.0007000000000000069
accidental_high,response0,delta,1.2761082034558058,0.0007000000000000069
accidental_high,response1,gamma,0.3603579776827246,0.0007000000000000069
accidental_high,response1,delta,2.0476142992265522,0.0007000000000000069
color,response0,gamma,0.4485386770684272,0.000760000000000008
color,response0,delta,1.6540837241336703,0.000760000000000008
color,response1,gamma,0.6191112655214965,0.000760000000000008
color,response1,delta,1.3827920542098582,0.000760000000000008
vague,response0,gamma,0.6291061863303185,0.000760000000000008
vague,response0,delta,2.5604632566682994,0.000760000000000008
vague,response1,gamma,0.7846979387104511,0.000760000000000008
vague,response1,delta,2.538539853412658,0.000760000000000008
accidental_low,response0,gamma,0.4135631851386279,0.000760000000000008
accidental_low,response0,delta,1.410912664141506,0.000760000000000008
accidental_low,response1,gamma,0.22164687607437372,0.000760000000000008
accidental_low,response1,delta,2.8961540781892836,0.000760000000000008
part,response0,gamma,0.8059163473080844,0.000760000000000008
part,response0,delta,3.3517205039970577,0.000760000000000008
part,response1,gamma,0.883869837038219,0.000760000000000008
part,response1,delta,3.670000028796494,0.000760000000000008
accidental_high,response0,gamma,0.5196675336919725,0.000760000000000008
accidental_high,response0,delta,1.2761082034558058,0.000760000000000008
accidental_high,response1,gamma,0.3603579776827246,0.000760000000000008
accidental_high,response1,delta,2.0476142992265522,0.000760000000000008
color,response0,gamma,0.4485386770684272,0.00046000000000000484
color,response0,delta,1.6540837241336703,0.00046000000000000484
color,response1,gamma,0.6191112655214965,0.00046000000000000484
color,response1,delta,1.3827920542098582,0.00046000000000000484
vague,response0,gamma,0.6291061863303185,0.00046000000000000484
vague,response0,delta,2.5604632566682994,0.00046000000000000484
vague,response1,gamma,0.7846979387104511,0.00046000000000000484
vague,response1,delta,2.538539853412658,0.00046000000000000484
accidental_low,response0,gamma,0.4135631851386279,0.00046000000000000484
accidental_low,response0,delta,1.410912664141506,0.00046000000000000484
accidental_low,response1,gamma,0.22164687607437372,0.00046000000000000484
accidental_low,response1,delta,2.8961540781892836,0.00046000000000000484
part,response0,gamma,0.8059163473080844,0.00046000000000000484
part,response0,delta,3.3517205039970577,0.00046000000000000484
part,response1,gamma,0.883869837038219,0.00046000000000000484
part,response1,delta,3.670000028796494,0.00046000000000000484
accidental_high,response0,gamma,0.5076246955431998,0.00046000000000000484
accidental_high,response0,delta,1.2761082034558058,0.00046000000000000484
accidental_high,response1,gamma,0.3603579776827246,0.00046000000000000484
accidental_high,response1,delta,2.0476142992265522,0.00046000000000000484
color,response0,gamma,0.4485386770684272,0.00018000000000000202
color,response0,delta,1.6540837241336703,0.00018000000000000202
color,response1,gamma,0.6191112655214965,0.00018000000000000202
color,response1,delta,1.3827920542098582,0.00018000000000000202
vague,response0,gamma,0.6291061863303185,0.00018000000000000202
vague,response0,delta,2.5604632566682994,0.00018000000000000202
vague,response1,gamma,0.7528935675509274,0.00018000000000000202
vague,response1,delta,2.538539853412658,0.00018000000000000202
accidental_low,response0,gamma,0.4135631851386279,0.00018000000000000202
accidental_low,response0,delta,1.410912664141506,0.00018000000000000202
accidental_low,response1,gamma,0.22164687607437372,0.00018000000000000202
accidental_low,response1,delta,2.8961540781892836,0.00018000000000000202
part,response0,gamma,0.8059163473080844,0.00018000000000000202
part,response0,delta,3.3517205039970577,0.00018000000000000202
part,response1,gamma,0.883869837038219,0.00018000000000000202
part,response1,delta,3.670000028796494,0.00018000000000000202
accidental_high,response0,gamma,0.5076246955431998,0.00018000000000000202
accidental_high,response0,delta,1.2761082034558058,0.00018000000000000202
accidental_high,response1,gamma,0.3603579776827246,0.00018000000000000202
accidental_high,response1,delta,2.0476142992265522,0.00018000000000000202
color,response0,gamma,0.4485386770684272,0.00018000000000000202
color,response0,delta,1.6540837241336703,0.00018000000000000202
color,response1,gamma,0.6191112655214965,0.00018000000000000202
color,response1,delta,1.3827920542098582,0.00018000000000000202
vague,response0,gamma,0.6291061863303185,0.00018000000000000202
vague,response0,delta,2.5604632566682994,0.00018000000000000202
vague,response1,gamma,0.7528935675509274,0.00018000000000000202
vague,response1,delta,2.538539853412658,0.00018000000000000202
accidental_low,response0,gamma,0.4135631851386279,0.00018000000000000202
accidental_low,response0,delta,1.410912664141506,0.00018000000000000202
accidental_low,response1,gamma,0.22164687607437372,0.00018000000000000202
accidental_low,response1,delta,2.9955456033349037,0.00018000000000000202
part,response0,gamma,0.8059163473080844,0.00018000000000000202
part,response0,delta,3.3517205039970577,0.00018000000000000202
part,response1,gamma,0.883869837038219,0.00018000000000000202
part,response1,delta,3.670000028796494,0.00018000000000000202
accidental_high,response0,gamma,0.5076246955431998,0.00018000000000000202
accidental_high,response0,delta,1.2761082034558058,0.00018000000000000202
accidental_high,response1,gamma,0.3603579776827246,0.00018000000000000202
accidental_high,response1,delta,2.0476142992265522,0.00018000000000000202
color,response0,gamma,0.4485386770684272,0.0009800000000000106
color,response0,delta,1.6540837241336703,0.0009800000000000106
color,response1,gamma,0.6191112655214965,0.0009800000000000106
color,response1,delta,1.3827920542098582,0.0009800000000000106
vague,response0,gamma,0.6291061863303185,0.0009800000000000106
vague,response0,delta,2.5604632566682994,0.0009800000000000106
vague,response1,gamma,0.7436104486696422,0.0009800000000000106
vague,response1,delta,2.538539853412658,0.0009800000000000106
accidental_low,response0,gamma,0.4135631851386279,0.0009800000000000106
accidental_low,response0,delta,1.410912664141506,0.0009800000000000106
accidental_low,response1,gamma,0.22164687607437372,0.0009800000000000106
accidental_low,response1,delta,2.9955456033349037,0.0009800000000000106
part,response0,gamma,0.8059163473080844,0.0009800000000000106
part,response0,delta,3.3517205039970577,0.0009800000000000106
part,response1,gamma,0.883869837038219,0.0009800000000000106
part,response1,delta,3.670000028796494,0.0009800000000000106
accidental_high,response0,gamma,0.5076246955431998,0.0009800000000000106
accidental_high,response0,delta,1.2761082034558058,0.0009800000000000106
accidental_high,response1,gamma,0.3603579776827246,0.0009800000000000106
accidental_high,response1,delta,2.0476142992265522,0.0009800000000000106
color,response0,gamma,0.4485386770684272,0.00010000000000000098
color,response0,delta,1.6540837241336703,0.00010000000000000098
color,response1,gamma,0.6191112655214965,0.00010000000000000098
color,response1,delta,1.3827920542098582,0.00010000000000000098
vague,response0,gamma,0.6291061863303185,0.00010000000000000098
vague,response0,delta,2.5604632566682994,0.00010000000000000098
vague,response1,gamma,0.7436104486696422,0.00010000000000000098
vague,response1,delta,2.538539853412658,0.00010000000000000098
accidental_low,response0,gamma,0.4135631851386279,0.00010000000000000098
accidental_low,response0,delta,1.410912664141506,0.00010000000000000098
accidental_low,response1,gamma,0.22164687607437372,0.00010000000000000098
accidental_low,response1,delta,2.9955456033349037,0.00010000000000000098
part,response0,gamma,0.8059163473080844,0.00010000000000000098
part,response0,delta,3.3517205039970577,0.00010000000000000098
part,response1,gamma,0.883869837038219,0.00010000000000000098
part,response1,delta,3.670000028796494,0.00010000000000000098
accidental_high,response0,gamma,0.43505930807441473,0.00010000000000000098
accidental_high,response0,delta,1.2761082034558058,0.00010000000000000098
accidental_high,response1,gamma,0.3603579776827246,0.00010000000000000098
accidental_high,response1,delta,2.0476142992265522,0.00010000000000000098
color,response0,gamma,0.4485386770684272,0.0004800000000000049
color,response0,delta,1.6540837241336703,0.0004800000000000049
color,response1,gamma,0.6191112655214965,0.0004800000000000049
color,response1,delta,1.3827920542098582,0.0004800000000000049
vague,response0,gamma,0.6291061863303185,0.0004800000000000049
vague,response0,delta,2.5604632566682994,0.0004800000000000049
vague,response1,gamma,0.7436104486696422,0.0004800000000000049
vague,response1,delta,2.538539853412658,0.0004800000000000049
accidental_low,response0,gamma,0.42125502694398165,0.0004800000000000049
accidental_low,response0,delta,1.410912664141506,0.0004800000000000049
accidental_low,response1,gamma,0.22164687607437372,0.0004800000000000049
accidental_low,response1,delta,2.9955456033349037,0.0004800000000000049
part,response0,gamma,0.8059163473080844,0.0004800000000000049
part,response0,delta,3.3517205039970577,0.0004800000000000049
part,response1,gamma,0.883869837038219,0.0004800000000000049
part,response1,delta,3.670000028796494,0.0004800000000000049
accidental_high,response0,gamma,0.43505930807441473,0.0004800000000000049
accidental_high,response0,delta,1.2761082034558058,0.0004800000000000049
accidental_high,response1,gamma,0.3603579776827246,0.0004800000000000049
accidental_high,response1,delta,2.0476142992265522,0.0004800000000000049
color,response0,gamma,0.4485386770684272,0.00046000000000000484
color,response0,delta,1.6540837241336703,0.00046000000000000484
color,response1,gamma,0.6191112655214965,0.00046000000000000484
color,response1,delta,1.3827920542098582,0.00046000000000000484
vague,response0,gamma,0.6291061863303185,0.00046000000000000484
vague,response0,delta,2.5604632566682994,0.00046000000000000484
vague,response1,gamma,0.7436104486696422,0.00046000000000000484
vague,response1,delta,2.538539853412658,0.00046000000000000484
accidental_low,response0,gamma,0.42125502694398165,0.00046000000000000484
accidental_low,response0,delta,1.410912664141506,0.00046000000000000484
accidental_low,response1,gamma,0.22164687607437372,0.00046000000000000484
accidental_low,response1,delta,2.9955456033349037,0.00046000000000000484
part,response0,gamma,0.8059163473080844,0.00046000000000000484
part,response0,delta,3.3517205039970577,0.00046000000000000484
part,response1,gamma,0.883869837038219,0.00046000000000000484
part,response1,delta,3.670000028796494,0.00046000000000000484
accidental_high,response0,gamma,0.43505930807441473,0.00046000000000000484
accidental_high,response0,delta,1.8256975337862968,0.00046000000000000484
accidental_high,response1,gamma,0.3603579776827246,0.00046000000000000484
accidental_high,response1,delta,2.0476142992265522,0.00046000000000000484
color,response0,gamma,0.4485386770684272,0.001160000000000012
color,response0,delta,1.6540837241336703,0.001160000000000012
color,response1,gamma,0.6191112655214965,0.001160000000000012
color,response1,delta,1.3827920542098582,0.001160000000000012
vague,response0,gamma,0.6291061863303185,0.001160000000000012
vague,response0,delta,2.5604632566682994,0.001160000000000012
vague,response1,gamma,0.7436104486696422,0.001160000000000012
vague,response1,delta,2.538539853412658,0.001160000000000012
accidental_low,response0,gamma,0.42125502694398165,0.001160000000000012
accidental_low,response0,delta,1.410912664141506,0.001160000000000012
accidental_low,response1,gamma,0.22164687607437372,0.001160000000000012
accidental_low,response1,delta,2.9955456033349037,0.001160000000000012
part,response0,gamma,0.8059163473080844,0.001160000000000012
part,response0,delta,3.3517205039970577,0.001160000000000012
part,response1,gamma,0.883869837038219,0.001160000000000012
part,response1,delta,3.670000028796494,0.001160000000000012
accidental_high,response0,gamma,0.43505930807441473,0.001160000000000012
accidental_high,response0,delta,1.8256975337862968,0.001160000000000012
accidental_high,response1,gamma,0.36665799282491207,0.001160000000000012
accidental_high,response1,delta,2.0476142992265522,0.001160000000000012
color,response0,gamma,0.4485386770684272,0.0018000000000000188
color,response0,delta,1.6540837241336703,0.0018000000000000188
color,response1,gamma,0.6191112655214965,0.0018000000000000188
color,response1,delta,1.3827920542098582,0.0018000000000000188
vague,response0,gamma,0.6291061863303185,0.0018000000000000188
vague,response0,delta,2.5604632566682994,0.0018000000000000188
vague,response1,gamma,0.7436104486696422,0.0018000000000000188
vague,response1,delta,2.538539853412658,0.0018000000000000188
accidental_low,response0,gamma,0.42125502694398165,0.0018000000000000188
accidental_low,response0,delta,1.410912664141506,0.0018000000000000188
accidental_low,response1,gamma,0.22722900588996708,0.0018000000000000188
accidental_low,response1,delta,2.9955456033349037,0.0018000000000000188
part,response0,gamma,0.8059163473080844,0.0018000000000000188
part,response0,delta,3.3517205039970577,0.0018000000000000188
part,response1,gamma,0.883869837038219,0.0018000000000000188
part,response1,delta,3.670000028796494,0.0018000000000000188
accidental_high,response0,gamma,0.43505930807441473,0.0018000000000000188
accidental_high,response0,delta,1.8256975337862968,0.0018000000000000188
accidental_high,response1,gamma,0.36665799282491207,0.0018000000000000188
accidental_high,response1,delta,2.0476142992265522,0.0018000000000000188
color,response0,gamma,0.4485386770684272,0.0020200000000000218
color,response0,delta,1.6540837241336703,0.0020200000000000218
color,response1,gamma,0.6191112655214965,0.0020200000000000218
color,response1,delta,1.3827920542098582,0.0020200000000000218
vague,response0,gamma,0.6291061863303185,0.0020200000000000218
vague,response0,delta,2.5003894581459463,0.0020200000000000218
vague,response1,gamma,0.7436104486696422,0.0020200000000000218
vague,response1,delta,2.538539853412658,0.0020200000000000218
accidental_low,response0,gamma,0.42125502694398165,0.0020200000000000218
accidental_low,response0,delta,1.410912664141506,0.0020200000000000218
accidental_low,response1,gamma,0.22722900588996708,0.0020200000000000218
accidental_low,response1,delta,2.9955456033349037,0.0020200000000000218
part,response0,gamma,0.8059163473080844,0.0020200000000000218
part,response0,delta,3.3517205039970577,0.0020200000000000218
part,response1,gamma,0.883869837038219,0.0020200000000000218
part,response1,delta,3.670000028796494,0.0020200000000000218
accidental_high,response0,gamma,0.43505930807441473,0.0020200000000000218
accidental_high,response0,delta,1.8256975337862968,0.0020200000000000218
accidental_high,response1,gamma,0.36665799282491207,0.0020200000000000218
accidental_high,response1,delta,2.0476142992265522,0.0020200000000000218
color,response0,gamma,0.4485386770684272,0.000400000000000004
color,response0,delta,1.6540837241336703,0.000400000000000004
color,response1,gamma,0.6407875523436815,0.000400000000000004
color,response1,delta,1.3827920542098582,0.000400000000000004
vague,response0,gamma,0.6291061863303185,0.000400000000000004
vague,response0,delta,2.5003894581459463,0.000400000000000004
vague,response1,gamma,0.7436104486696422,0.000400000000000004
vague,response1,delta,2.538539853412658,0.000400000000000004
accidental_low,response0,gamma,0.42125502694398165,0.000400000000000004
accidental_low,response0,delta,1.410912664141506,0.000400000000000004
accidental_low,response1,gamma,0.22722900588996708,0.000400000000000004
accidental_low,response1,delta,2.9955456033349037,0.000400000000000004
part,response0,gamma,0.8059163473080844,0.000400000000000004
part,response0,delta,3.3517205039970577,0.000400000000000004
part,response1,gamma,0.883869837038219,0.000400000000000004
part,response1,delta,3.670000028796494,0.000400000000000004
accidental_high,response0,gamma,0.43505930807441473,0.000400000000000004
accidental_high,response0,delta,1.8256975337862968,0.000400000000000004
accidental_high,response1,gamma,0.36665799282491207,0.000400000000000004
accidental_high,response1,delta,2.0476142992265522,0.000400000000000004
color,response0,gamma,0.4485386770684272,0.000020000000000000212
color,response0,delta,1.6540837241336703,0.000020000000000000212
color,response1,gamma,0.6407875523436815,0.000020000000000000212
color,response1,delta,1.3827920542098582,0.000020000000000000212
vague,response0,gamma,0.6193964933045208,0.000020000000000000212
vague,response0,delta,2.5003894581459463,0.000020000000000000212
vague,response1,gamma,0.7436104486696422,0.000020000000000000212
vague,response1,delta,2.538539853412658,0.000020000000000000212
accidental_low,response0,gamma,0.42125502694398165,0.000020000000000000212
accidental_low,response0,delta,1.410912664141506,0.000020000000000000212
accidental_low,response1,gamma,0.22722900588996708,0.000020000000000000212
accidental_low,response1,delta,2.9955456033349037,0.000020000000000000212
part,response0,gamma,0.8059163473080844,0.000020000000000000212
part,response0,delta,3.3517205039970577,0.000020000000000000212
part,response1,gamma,0.883869837038219,0.000020000000000000212
part,response1,delta,3.670000028796494,0.000020000000000000212
accidental_high,response0,gamma,0.43505930807441473,0.000020000000000000212
accidental_high,response0,delta,1.8256975337862968,0.000020000000000000212
accidental_high,response1,gamma,0.36665799282491207,0.000020000000000000212
accidental_high,response1,delta,2.0476142992265522,0.000020000000000000212
color,response0,gamma,0.4485386770684272,0.000040000000000000423
color,response0,delta,1.6540837241336703,0.000040000000000000423
color,response1,gamma,0.6407875523436815,0.000040000000000000423
color,response1,delta,1.3827920542098582,0.000040000000000000423
vague,response0,gamma,0.6193964933045208,0.000040000000000000423
vague,response0,delta,2.5003894581459463,0.000040000000000000423
vague,response1,gamma,0.7436104486696422,0.000040000000000000423
vague,response1,delta,2.538539853412658,0.000040000000000000423
accidental_low,response0,gamma,0.42125502694398165,0.000040000000000000423
accidental_low,response0,delta,1.410912664141506,0.000040000000000000423
accidental_low,response1,gamma,0.22722900588996708,0.000040000000000000423
accidental_low,response1,delta,2.9955456033349037,0.000040000000000000423
part,response0,gamma,0.8059163473080844,0.000040000000000000423
part,response0,delta,3.3517205039970577,0.000040000000000000423
part,response1,gamma,0.883869837038219,0.000040000000000000423
part,response1,delta,3.670000028796494,0.000040000000000000423
accidental_high,response0,gamma,0.43505930807441473,0.000040000000000000423
accidental_high,response0,delta,1.8256975337862968,0.000040000000000000423
accidental_high,response1,gamma,0.36665799282491207,0.000040000000000000423
accidental_high,response1,delta,1.81670201709494,0.000040000000000000423
color,response0,gamma,0.38710347446613014,0.00020000000000000234
color,response0,delta,1.6540837241336703,0.00020000000000000234
color,response1,gamma,0.6407875523436815,0.00020000000000000234
color,response1,delta,1.3827920542098582,0.00020000000000000234
vague,response0,gamma,0.6193964933045208,0.00020000000000000234
vague,response0,delta,2.5003894581459463,0.00020000000000000234
vague,response1,gamma,0.7436104486696422,0.00020000000000000234
vague,response1,delta,2.538539853412658,0.00020000000000000234
accidental_low,response0,gamma,0.42125502694398165,0.00020000000000000234
accidental_low,response0,delta,1.410912664141506,0.00020000000000000234
accidental_low,response1,gamma,0.22722900588996708,0.00020000000000000234
accidental_low,response1,delta,2.9955456033349037,0.00020000000000000234
part,response0,gamma,0.8059163473080844,0.00020000000000000234
part,response0,delta,3.3517205039970577,0.00020000000000000234
part,response1,gamma,0.883869837038219,0.00020000000000000234
part,response1,delta,3.670000028796494,0.00020000000000000234
accidental_high,response0,gamma,0.43505930807441473,0.00020000000000000234
accidental_high,response0,delta,1.8256975337862968,0.00020000000000000234
accidental_high,response1,gamma,0.36665799282491207,0.00020000000000000234
accidental_high,response1,delta,1.81670201709494,0.00020000000000000234
color,response0,gamma,0.38710347446613014,0.0009600000000000099
color,response0,delta,1.6540837241336703,0.0009600000000000099
color,response1,gamma,0.6407875523436815,0.0009600000000000099
color,response1,delta,1.3827920542098582,0.0009600000000000099
vague,response0,gamma,0.6193964933045208,0.0009600000000000099
vague,response0,delta,2.5003894581459463,0.0009600000000000099
vague,response1,gamma,0.7436104486696422,0.0009600000000000099
vague,response1,delta,2.2601951146498322,0.0009600000000000099
accidental_low,response0,gamma,0.42125502694398165,0.0009600000000000099
accidental_low,response0,delta,1.410912664141506,0.0009600000000000099
accidental_low,response1,gamma,0.22722900588996708,0.0009600000000000099
accidental_low,response1,delta,2.9955456033349037,0.0009600000000000099
part,response0,gamma,0.8059163473080844,0.0009600000000000099
part,response0,delta,3.3517205039970577,0.0009600000000000099
part,response1,gamma,0.883869837038219,0.0009600000000000099
part,response1,delta,3.670000028796494,0.0009600000000000099
accidental_high,response0,gamma,0.43505930807441473,0.0009600000000000099
accidental_high,response0,delta,1.8256975337862968,0.0009600000000000099
accidental_high,response1,gamma,0.36665799282491207,0.0009600000000000099
accidental_high,response1,delta,1.81670201709494,0.0009600000000000099
color,response0,gamma,0.38710347446613014,0.00022000000000000234
color,response0,delta,1.6540837241336703,0.00022000000000000234
color,response1,gamma,0.6407875523436815,0.00022000000000000234
color,response1,delta,1.3827920542098582,0.00022000000000000234
vague,response0,gamma,0.6193964933045208,0.00022000000000000234
vague,response0,delta,2.5003894581459463,0.00022000000000000234
vague,response1,gamma,0.7436104486696422,0.00022000000000000234
vague,response1,delta,2.2601951146498322,0.00022000000000000234
accidental_low,response0,gamma,0.42125502694398165,0.00022000000000000234
accidental_low,response0,delta,1.410912664141506,0.00022000000000000234
accidental_low,response1,gamma,0.22722900588996708,0.00022000000000000234
accidental_low,response1,delta,2.9955456033349037,0.00022000000000000234
part,response0,gamma,0.8059163473080844,0.00022000000000000234
part,response0,delta,3.3517205039970577,0.00022000000000000234
part,response1,gamma,0.883869837038219,0.00022000000000000234
part,response1,delta,3.670000028796494,0.00022000000000000234
accidental_high,response0,gamma,0.43505930807441473,0.00022000000000000234
accidental_high,response0,delta,1.8256975337862968,0.00022000000000000234
accidental_high,response1,gamma,0.38830386684276164,0.00022000000000000234
accidental_high,response1,delta,1.81670201709494,0.00022000000000000234
color,response0,gamma,0.38710347446613014,0.0003600000000000037
color,response0,delta,1.6540837241336703,0.0003600000000000037
color,response1,gamma,0.6407875523436815,0.0003600000000000037
color,response1,delta,1.3827920542098582,0.0003600000000000037
vague,response0,gamma,0.6193964933045208,0.0003600000000000037
vague,response0,delta,2.5003894581459463,0.0003600000000000037
vague,response1,gamma,0.7436104486696422,0.0003600000000000037
vague,response1,delta,2.2601951146498322,0.0003600000000000037
accidental_low,response0,gamma,0.42125502694398165,0.0003600000000000037
accidental_low,response0,delta,1.410912664141506,0.0003600000000000037
accidental_low,response1,gamma,0.22722900588996708,0.0003600000000000037
accidental_low,response1,delta,2.9955456033349037,0.0003600000000000037
part,response0,gamma,0.8059163473080844,0.0003600000000000037
part,response0,delta,3.3517205039970577,0.0003600000000000037
part,response1,gamma,0.883869837038219,0.0003600000000000037
part,response1,delta,3.670000028796494,0.0003600000000000037
accidental_high,response0,gamma,0.47605908988043666,0.0003600000000000037
accidental_high,response0,delta,1.8256975337862968,0.0003600000000000037
accidental_high,response1,gamma,0.38830386684276164,0.0003600000000000037
accidental_high,response1,delta,1.81670201709494,0.0003600000000000037
color,response0,gamma,0.38710347446613014,0.0008600000000000087
color,response0,delta,1.6540837241336703,0.0008600000000000087
color,response1,gamma,0.6407875523436815,0.0008600000000000087
color,response1,delta,1.3827920542098582,0.0008600000000000087
vague,response0,gamma,0.6193964933045208,0.0008600000000000087
vague,response0,delta,2.5003894581459463,0.0008600000000000087
